bank,sub,resource,voice_scene,message_id,scene,scene_line,speaker,context,confidence,evidence,notes
1547,1,1303,580,1220,3,2,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,2,1303,580,1221,3,3,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,3,1303,580,1222,3,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1547,4,1303,580,1223,3,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1547,5,1303,580,1251,3,6,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,6,1303,580,1250,3,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1547,7,1303,580,1226,3,8,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,8,1303,580,1252,3,9,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,9,1303,580,1227,3,10,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,10,1303,580,1228,3,11,Rufus,,confirmed,scene voice_scene/voice_slot,
1547,11,1303,580,1229,3,12,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,12,1303,580,1230,3,13,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,13,1303,580,1231,3,14,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,14,1303,580,1232,3,15,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,15,1303,580,1233,3,16,Rufus,,confirmed,scene voice_scene/voice_slot,
1547,16,1303,580,1234,3,17,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,17,1303,580,1255,3,18,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,18,1303,580,1236,3,19,Alicia,,confirmed,scene voice_scene/voice_slot,
1547,19,1303,580,1237,3,20,Alicia,,confirmed,scene voice_scene/voice_slot,
1547,20,1303,580,1238,3,21,Rufus,,confirmed,scene voice_scene/voice_slot,
1547,21,1303,580,1239,3,22,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,22,1303,580,1253,3,23,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,23,1303,580,1241,3,24,Rufus,,confirmed,scene voice_scene/voice_slot,
1547,24,1303,580,1242,3,25,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,25,1303,580,1243,3,26,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,26,1303,580,1244,3,27,Rufus,,confirmed,scene voice_scene/voice_slot,
1547,27,1303,580,1245,3,28,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,28,1303,580,1246,3,29,Alicia,,confirmed,scene voice_scene/voice_slot,
1547,29,1303,580,1247,3,30,Alicia,,confirmed,scene voice_scene/voice_slot,
1547,30,1303,580,1248,3,31,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,31,1303,580,1249,3,32,Arngrim,,confirmed,scene voice_scene/voice_slot,
1548,0,1305,590,1255,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,1,1305,590,1256,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,2,1305,590,1257,1,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,3,1305,590,1258,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,4,1305,590,1259,1,5,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,5,1305,590,1260,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,6,1305,590,1261,1,7,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,7,1305,590,1262,1,8,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,8,1305,590,1263,1,9,Arngrim,,confirmed,scene voice_scene/voice_slot,
1548,9,1305,590,1264,1,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,10,1305,590,1298,1,11,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,11,1305,590,1265,1,12,Arngrim,,confirmed,scene voice_scene/voice_slot,
1548,12,1305,590,1266,1,13,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,13,1305,590,1267,1,14,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,14,1305,590,1268,1,15,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,15,1305,590,1269,1,16,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,16,1305,590,1288,1,17,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,17,1305,590,1289,1,18,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,18,1305,590,1290,1,19,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,19,1305,590,1291,1,20,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,20,1305,590,1276,1,21,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,21,1305,590,1295,1,22,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,22,1305,590,1292,1,23,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,23,1305,590,1270,1,24,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,24,1305,590,1271,1,25,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,25,1305,590,1272,1,26,Lezard,,confirmed,scene voice_scene/voice_slot,
1548,26,1305,590,1273,1,27,Lezard,,confirmed,scene voice_scene/voice_slot,
1548,27,1305,590,1274,1,28,Lezard,,confirmed,scene voice_scene/voice_slot,
1548,28,1305,590,1275,1,29,Lezard,,confirmed,scene voice_scene/voice_slot,
1548,29,1305,590,1278,1,30,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,30,1305,590,1279,1,31,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,31,1305,590,1280,1,32,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,32,1305,590,1281,1,33,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,33,1305,590,1282,1,34,Arngrim,,confirmed,scene voice_scene/voice_slot,
1548,34,1305,590,1283,1,35,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,35,1305,590,1284,1,36,Rufus,,confirmed,scene voice_scene/voice_slot,
1548,36,1305,590,1293,1,37,Hrist,,confirmed,scene voice_scene/voice_slot,
1548,37,1305,590,1294,1,38,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,38,1305,590,1285,1,39,Alicia,,confirmed,scene voice_scene/voice_slot,
1548,39,1305,590,1286,1,40,Freya,,confirmed,scene voice_scene/voice_slot,
1548,40,1305,590,1287,1,41,Freya,,confirmed,scene voice_scene/voice_slot,
1549,0,1305,600,1299,2,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1549,1,1305,600,1300,2,2,Arngrim,,confirmed,scene voice_scene/voice_slot,
1549,2,1305,600,1309,2,3,Freya,,confirmed,scene voice_scene/voice_slot,
1549,3,1305,600,1301,2,4,Freya,,confirmed,scene voice_scene/voice_slot,
1549,4,1305,600,1311,2,5,Arngrim,,confirmed,scene voice_scene/voice_slot,
1549,5,1305,600,1302,2,6,Arngrim,,confirmed,scene voice_scene/voice_slot,
1549,6,1305,600,1303,2,7,Freya,,confirmed,scene voice_scene/voice_slot,
1549,7,1305,600,1304,2,8,Hrist,,confirmed,scene voice_scene/voice_slot,
1549,8,1305,600,1305,2,9,Freya,,confirmed,scene voice_scene/voice_slot,
1549,9,1305,600,1312,2,10,Hrist,,confirmed,scene voice_scene/voice_slot,
1549,10,1305,600,1313,2,11,Freya,,confirmed,scene voice_scene/voice_slot,
1549,11,1305,600,1310,2,12,Freya,,confirmed,scene voice_scene/voice_slot,
1549,12,1305,600,1307,2,13,Freya,,confirmed,scene voice_scene/voice_slot,
1549,13,1305,600,1308,2,14,Freya,,confirmed,scene voice_scene/voice_slot,
1550,0,1311,830,1184,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1550,1,1311,830,1187,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1550,2,1311,830,1178,1,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1550,3,1311,830,1185,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1550,4,1311,830,1186,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1550,5,1311,830,1188,1,6,Alicia,,confirmed,scene voice_scene/voice_slot,
1550,6,1311,830,1180,1,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1550,7,1311,830,1181,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1550,8,1311,830,1182,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1550,9,1311,830,1183,1,10,Rufus,,confirmed,scene voice_scene/voice_slot,
1551,0,1307,860,1693,4,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1551,1,1307,860,1694,4,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1552,0,1233,870,930,2,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1553,0,1313,610,34,1,1,Arngrim,,confirmed,scene voice_scene/voice_slot,
1553,1,1313,610,30,1,2,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,2,1313,610,2,1,3,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,3,1313,610,3,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1553,4,1313,610,24,1,5,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,5,1313,610,22,1,6,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,6,1313,610,4,1,7,Brahms,,confirmed,scene voice_scene/voice_slot,
1553,7,1313,610,5,1,8,Brahms,,confirmed,scene voice_scene/voice_slot,
1553,8,1313,610,18,1,9,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,9,1313,610,25,1,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1553,10,1313,610,23,1,11,Brahms,,confirmed,scene voice_scene/voice_slot,
1553,11,1313,610,6,1,12,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,12,1313,610,17,1,13,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,13,1313,610,35,1,14,Alicia,,confirmed,scene voice_scene/voice_slot,
1553,14,1313,610,7,1,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1553,15,1313,610,19,1,16,Alicia,,confirmed,scene voice_scene/voice_slot,
1553,16,1313,610,33,1,17,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,17,1313,610,9,1,18,Alicia,,confirmed,scene voice_scene/voice_slot,
1553,18,1313,610,15,1,19,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,19,1313,610,20,1,20,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,20,1313,610,10,1,21,Brahms,,confirmed,scene voice_scene/voice_slot,
1553,21,1313,610,11,1,22,Rufus,,confirmed,scene voice_scene/voice_slot,
1553,22,1313,610,32,1,23,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,23,1313,610,26,1,24,Brahms,,confirmed,scene voice_scene/voice_slot,
1553,24,1313,610,12,1,25,Brahms,,confirmed,scene voice_scene/voice_slot,
1553,25,1313,610,21,1,26,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,26,1313,610,27,1,27,Arngrim,,confirmed,scene voice_scene/voice_slot,
1553,27,1313,610,16,1,28,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,28,1313,610,28,1,29,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,29,1313,610,13,1,30,Arngrim,,confirmed,scene voice_scene/voice_slot,
1553,30,1313,610,29,1,31,Hrist,,confirmed,scene voice_scene/voice_slot,
1553,31,1313,610,14,1,32,Hrist,,confirmed,scene voice_scene/voice_slot,
1554,0,1351,621,1349,1,1,Hrist,,confirmed,scene voice_scene/voice_slot,
1554,1,1351,621,1350,1,2,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,2,1351,621,1351,1,3,Hrist,,confirmed,scene voice_scene/voice_slot,
1554,3,1351,621,1352,1,4,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,4,1351,621,1362,1,5,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,5,1351,621,1353,1,6,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,6,1351,621,1354,1,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1554,7,1351,621,1355,1,8,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,8,1351,621,1356,1,9,Hrist,,confirmed,scene voice_scene/voice_slot,
1554,9,1351,621,1361,1,10,Hrist,,confirmed,scene voice_scene/voice_slot,
1554,10,1351,621,1357,1,11,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,11,1351,621,1369,1,12,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,12,1351,621,1366,1,13,Hrist,,confirmed,scene voice_scene/voice_slot,
1554,13,1351,621,1365,1,14,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,14,1351,621,1367,1,15,Brahms,,confirmed,scene voice_scene/voice_slot,
1554,15,1351,621,1371,1,16,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,16,1351,621,1370,1,17,Lenneth,,confirmed,scene voice_scene/voice_slot,
1554,17,1351,621,1363,1,18,Brahms,,confirmed,scene voice_scene/voice_slot,
1555,0,1315,623,3,1,1,Hrist,,confirmed,scene voice_scene/voice_slot,
1555,1,1315,623,4,1,2,Lenneth,,confirmed,scene voice_scene/voice_slot,
1555,2,1315,623,5,1,3,Lenneth,,confirmed,scene voice_scene/voice_slot,
1555,3,1315,623,1,1,4,Lenneth,,confirmed,scene voice_scene/voice_slot,
1555,4,1315,623,6,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1555,5,1315,623,7,1,6,Lenneth,,confirmed,scene voice_scene/voice_slot,
1555,6,1315,623,2,1,7,Lenneth,,confirmed,scene voice_scene/voice_slot,
1555,7,1315,623,8,1,8,Lenneth,,confirmed,scene voice_scene/voice_slot,
1555,8,1315,623,9,1,9,Hrist,,confirmed,scene voice_scene/voice_slot,
1555,9,1315,623,10,1,10,Hrist,,confirmed,scene voice_scene/voice_slot,
1555,10,1315,623,11,1,11,Lenneth,,confirmed,scene voice_scene/voice_slot,
1556,0,1317,630,1,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1556,1,1317,630,2,1,2,Arngrim,,confirmed,scene voice_scene/voice_slot,
1556,2,1317,630,3,1,3,Brahms,,confirmed,scene voice_scene/voice_slot,
1556,3,1317,630,,,,,,unmapped,,no subtitle record
1556,4,1317,630,5,1,4,Lenneth,,confirmed,scene voice_scene/voice_slot,
1556,5,1317,630,6,1,5,Alicia,,confirmed,scene voice_scene/voice_slot,
1556,6,1317,630,7,1,6,Brahms,,confirmed,scene voice_scene/voice_slot,
1557,0,1317,640,2629,2,1,Brahms,,confirmed,scene voice_scene/voice_slot,
1557,1,1317,640,2617,2,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1557,2,1317,640,2618,2,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1557,3,1317,640,2619,2,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1557,4,1317,640,2620,2,5,Alicia,,confirmed,scene voice_scene/voice_slot,
1557,5,1317,640,2630,2,6,Alicia,,confirmed,scene voice_scene/voice_slot,
1557,6,1317,640,2627,2,7,Silmeria,,confirmed,scene voice_scene/voice_slot,
1557,7,1317,640,2621,2,8,Silmeria,,confirmed,scene voice_scene/voice_slot,
1557,8,1317,640,2628,2,9,Silmeria,,confirmed,scene voice_scene/voice_slot,
1557,9,1317,640,2622,2,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1557,10,1317,640,2623,2,11,Silmeria,,confirmed,scene voice_scene/voice_slot,
1557,11,1317,640,2631,2,12,Alicia,,confirmed,scene voice_scene/voice_slot,
1557,12,1317,640,2624,2,13,Silmeria,,confirmed,scene voice_scene/voice_slot,
1557,13,1317,640,2625,2,14,Silmeria,,confirmed,scene voice_scene/voice_slot,
1557,14,1317,640,2626,2,15,Hrist,,confirmed,scene voice_scene/voice_slot,
1558,0,1353,650,1416,1,1,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,1,1353,650,1435,1,2,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,2,1353,650,1417,1,3,Hrist,,confirmed,scene voice_scene/voice_slot,
1558,3,1353,650,1418,1,4,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,4,1353,650,1419,1,5,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,5,1353,650,1420,1,6,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,6,1353,650,1421,1,7,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,7,1353,650,1439,1,8,Lenneth,,confirmed,scene voice_scene/voice_slot,
1558,8,1353,650,1438,1,9,Lenneth,,confirmed,scene voice_scene/voice_slot,
1558,9,1353,650,1423,1,10,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,10,1353,650,1424,1,11,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,11,1353,650,1425,1,12,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,12,1353,650,1426,1,13,Brahms,,confirmed,scene voice_scene/voice_slot,
1558,13,1353,650,1427,1,14,Lenneth,,confirmed,scene voice_scene/voice_slot,
1558,14,1353,650,1437,1,15,Lenneth,,confirmed,scene voice_scene/voice_slot,
1558,15,1353,650,1428,1,16,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,16,1353,650,1429,1,17,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,17,1353,650,1430,1,18,Lenneth,,confirmed,scene voice_scene/voice_slot,
1558,18,1353,650,1431,1,19,Lenneth,,confirmed,scene voice_scene/voice_slot,
1558,19,1353,650,1432,1,20,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,20,1353,650,1433,1,21,Lezard,,confirmed,scene voice_scene/voice_slot,
1558,21,1353,650,1440,1,22,Lezard,,confirmed,scene voice_scene/voice_slot,
1559,0,1337,,1255,4,27,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,1,1337,,1256,4,28,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,2,1337,,1257,4,29,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,3,1337,,1258,4,30,Alicia,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,4,1337,,1259,4,31,Alicia,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,5,1337,,1260,4,32,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,6,1337,,1261,4,33,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,7,1337,,1262,4,34,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,8,1337,,1263,4,35,Arngrim,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,9,1337,,1264,4,36,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,10,1337,,1265,4,37,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,11,1337,,1266,4,38,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,12,1337,,1267,4,39,Rufus,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,13,1337,,1273,4,40,Brahms,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,14,1337,,1268,4,41,Brahms,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,15,1337,,1274,4,42,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,16,1337,,1276,4,43,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1559,17,1337,,1271,4,44,Lezard,,confirmed,USA voice clips matched to subtitle text; community audition,
1560,0,1321,680,44,1,1,Arngrim,,confirmed,scene voice_scene/voice_slot,
1560,1,1321,680,38,1,2,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,2,1321,680,39,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1560,3,1321,680,43,1,4,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,4,1321,680,1,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1560,5,1321,680,40,1,6,Arngrim,,confirmed,scene voice_scene/voice_slot,
1560,6,1321,680,,,,,,unmapped,,no subtitle record
1560,7,1321,680,4,1,7,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,8,1321,680,41,1,8,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,9,1321,680,5,1,9,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,10,1321,680,6,1,10,Arngrim,,confirmed,scene voice_scene/voice_slot,
1560,11,1321,680,7,1,11,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,12,1321,680,8,1,12,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,13,1321,680,9,1,13,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,14,1321,680,10,1,14,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,15,1321,680,11,1,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1560,16,1321,680,12,1,16,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,17,1321,680,13,1,17,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,18,1321,680,14,1,18,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,19,1321,680,15,1,19,Rufus,,confirmed,scene voice_scene/voice_slot,
1560,20,1321,680,16,1,20,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,21,1321,680,17,1,21,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,22,1321,680,18,1,22,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,23,1321,680,19,1,23,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,24,1321,680,20,1,24,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,25,1321,680,21,1,25,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,26,1321,680,22,1,26,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,27,1321,680,23,1,27,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,28,1321,680,24,1,28,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,29,1321,680,25,1,29,Rufus,,confirmed,scene voice_scene/voice_slot,
1560,30,1321,680,26,1,30,Rufus,,confirmed,scene voice_scene/voice_slot,
1560,31,1321,680,27,1,31,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,32,1321,680,28,1,32,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,33,1321,680,29,1,33,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,34,1321,680,30,1,34,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,35,1321,680,31,1,35,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,36,1321,680,32,1,36,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,37,1321,680,33,1,37,Brahms,,confirmed,scene voice_scene/voice_slot,
1560,38,1321,680,34,1,38,Alicia,,confirmed,scene voice_scene/voice_slot,
1560,39,1321,680,35,1,39,Rufus,,confirmed,scene voice_scene/voice_slot,
1560,40,1321,680,36,1,40,Alicia,,confirmed,scene voice_scene/voice_slot,
1561,0,1323,690,2666,2,1,Lezard,,confirmed,scene voice_scene/voice_slot,
1561,1,1323,690,2672,2,2,Lezard,,confirmed,scene voice_scene/voice_slot,
1561,2,1323,690,2669,2,3,Lezard,,confirmed,scene voice_scene/voice_slot,
1561,3,1323,690,2670,2,4,Lezard,,confirmed,scene voice_scene/voice_slot,
1563,0,1325,702,1558,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1563,1,1325,702,1559,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1563,2,1325,702,1560,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1563,3,1325,702,1561,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1563,4,1325,702,1562,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1563,5,1325,702,1563,1,6,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,6,1325,702,1564,1,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1563,7,1325,702,1565,1,8,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,8,1325,702,1582,1,9,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,9,1325,702,1583,1,10,Arngrim,,confirmed,scene voice_scene/voice_slot,
1563,10,1325,702,1581,1,11,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,11,1325,702,1569,1,12,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,12,1325,702,1570,1,13,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,13,1325,702,1571,1,14,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,14,1325,702,1572,1,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1563,15,1325,702,1573,1,16,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,16,1325,702,1574,1,17,Arngrim,,confirmed,scene voice_scene/voice_slot,
1563,17,1325,702,1575,1,18,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,18,1325,702,1576,1,19,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,19,1325,702,1577,1,20,Arngrim,,confirmed,scene voice_scene/voice_slot,
1563,20,1325,702,1584,1,21,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,21,1325,702,1579,1,22,Brahms,,confirmed,scene voice_scene/voice_slot,
1563,22,1325,702,1580,1,23,Rufus,,confirmed,scene voice_scene/voice_slot,
1564,0,1323,820,1,1,1,Lezard,,confirmed,scene voice_scene/voice_slot,
1564,1,1323,820,2,1,2,Lezard,,confirmed,scene voice_scene/voice_slot,
1565,0,1389,840,1,1,1,Lezard,,confirmed,scene voice_scene/voice_slot,
1565,1,1389,840,2,1,2,Hrist,,confirmed,scene voice_scene/voice_slot,
1565,2,1389,840,3,1,3,Lenneth,,confirmed,scene voice_scene/voice_slot,
1565,3,1389,840,4,1,4,Hrist,,confirmed,scene voice_scene/voice_slot,
1565,4,1389,840,5,1,5,Silmeria,,confirmed,scene voice_scene/voice_slot,
1565,5,1389,840,6,1,6,Silmeria,,confirmed,scene voice_scene/voice_slot,
1565,6,1389,840,7,1,7,Silmeria,,confirmed,scene voice_scene/voice_slot,
1565,7,1389,840,15,1,8,Lezard,,confirmed,scene voice_scene/voice_slot,
1565,8,1389,840,14,1,9,Lezard,,confirmed,scene voice_scene/voice_slot,
1565,9,1389,840,11,1,10,Lezard,,confirmed,scene voice_scene/voice_slot,
1565,10,1389,840,13,1,11,Valkyrie,,confirmed,scene voice_scene/voice_slot,
1565,11,1389,840,12,1,12,Rufus,,confirmed,scene voice_scene/voice_slot,
1566,0,1203,1020,16,1,1,Lezard,,confirmed,scene voice_scene/voice_slot,
1566,1,1203,1020,1,1,2,Lezard,,confirmed,scene voice_scene/voice_slot,
1566,2,1203,1020,2,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1566,3,1203,1020,3,1,4,Lezard,,confirmed,scene voice_scene/voice_slot,
1566,4,1203,1020,4,1,5,Dylan,,confirmed,scene voice_scene/voice_slot,
1566,5,1203,1020,5,1,6,Lezard,,confirmed,scene voice_scene/voice_slot,
1566,6,1203,1020,6,1,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1566,7,1203,1020,13,1,8,Dylan,,confirmed,scene voice_scene/voice_slot,
1566,8,1203,1020,8,1,9,Lezard,,confirmed,scene voice_scene/voice_slot,
1566,9,1203,1020,14,1,10,Dylan,,confirmed,scene voice_scene/voice_slot,
1566,10,1203,1020,10,1,11,Alicia,,confirmed,scene voice_scene/voice_slot,
1566,11,1203,1020,15,1,12,Dylan,,confirmed,scene voice_scene/voice_slot,
1566,12,1203,1020,12,1,13,Alicia,,confirmed,scene voice_scene/voice_slot,
